Date,Tweet,Stock Name,Company Name,cleaned
2022-07-17 17:00:00+00:00,"⚠️3 Stocks To Watch This Week:

-IBM
-Netflix
-Tesla

👉 https://t.co/0tmbWvmcls 

$IBM $NFLX $TSLA https://t.co/Xbyw2X71zJ",NFLX,"Netflix, Inc.",warn stock watch week ibm netflix tesla backhand index point right ibm nflx tsla
2022-07-17 16:03:58+00:00,"Hope the chart updates were helpful this weekend. 

Reviewed quite a few:
$SPY
$QQQ
$BTC
$ETH
$AMZN
$NFLX
$AMD
$AAPL
$RBLX
$NIO
$NVDA
$TSLA
$IWM
$DAL
$GOOG
$META
$UAL
$XOM",NFLX,"Netflix, Inc.",hope chart update helpful weekend review quite spy qqq btc eth amzn nflx amd aapl rblx nio nvda tsla iwm dal goog meta ual xom
2022-07-17 14:58:51+00:00,💭 $NFLX market pump $TSLA market dump is my opinion this week.,NFLX,"Netflix, Inc.",thought balloon nflx market pump tsla market dump opinion week
2022-07-17 13:35:49+00:00,"💥This Week's Most Notable #Earnings:

*Mon: $BAC $GS $SCHW $IBM
*Tues: $NFLX $JNJ $HAL $LMT $JBHT $HAS $CALM $IBKR
*Wed: $TSLA $UAL $ABT $KMI $BKR $AA $STLD $CSX $ASML $NDAQ
*Thurs: $SNAP $AAL $T $FCX $NUE $DOW $DPZ $SAM $MAT $BX $NOK $ISRG
*Fri: $TWTR $VZ $AXP $CLF $SLB

$SPY https://t.co/F2318r172m",NFLX,"Netflix, Inc.",collision week's notable earnings mon bac schw ibm tues nflx jnj hal lmt jbht calm ibkr wed tsla ual abt kmi bkr stld csx asml ndaq thurs snap aal fcx nue dow dpz sam mat nok isrg fri twtr axp clf slb spy
2022-07-17 12:01:00+00:00,"Earnings next week!

$BAC
$IBM
$SCHW
$GS
$PLD
$SYF
$ELS
$JNJ
$NVS
$LMT
$NFLX
$ALLY
$HAS
$IBKR
$TSLA
$ABT
$ASML
$LEV
$CCI
$CSX
$BIIB
$UAL
$AA
$XM
$DHR
$T
$PM
$UNP
$SAP
$MMC
$ISRG
$BX
$ABB
$COF
$TRV
$DOW
$NUE
$PPG
$AAL
$VZ
$NEE
$RF
$CLF
$SXT

And many more: https://t.co/lNGVHenXDO",NFLX,"Netflix, Inc.",earnings next week bac ibm schw pld syf el jnj nv lmt nflx ally ibkr tsla abt asml lev cci csx biib ual dhr unp sap mmc isrg abb cof trv dow nue ppg aal nee clf sxt many
2022-07-17 04:41:52+00:00,"🚨Sniper Trades Weekly Prediction 🚨

7/18 - 7/22: The end of the week looks extremely bearish with big tech earnings like $TSLA $NFLX on watch this week. Follow us on Twitter @SnipeTrades for more Technical Analysis. Not investment advice!

$SPY $QQQ https://t.co/Hl0vQL6KHy",NFLX,"Netflix, Inc.",olice car light sniper trade weekly prediction olice car light end week look extremely bearish big tech earnings like tsla nflx watch week follow twitter technical analysis not investment advice spy qqq
2022-07-17 00:32:28+00:00,"Since everyone is wanting to jump into $NFLX puts off the subscriber news, I kind of want to sell puts or buy calls. I said kind of….",NFLX,"Netflix, Inc.",since everyone want jump nflx put subscriber news kind want sell put buy call say kind
2022-07-17 00:04:25+00:00,"I will be sharing my thoughts on these tremendous earnings next week. 

$TSLA $NFLX $AAL $LMT $ASML $NOL $BAC $GS $SCHW $JNJ $CLF $HAL $SNAP $PLD $IBM $SYF $T $SI $ALLY $GNTY $UAL $FCX $VZ $BX $HAS $AXP $SLB $NUE $AA $DOW $JBHT $CFG $TWTR $DHI $MAN $MRTN $BKR $DPZ $SBNY $PM",NFLX,"Netflix, Inc.",share thought tremendous earnings next week tsla nflx aal lmt asml nol bac schw jnj clf hal snap pld ibm syf ally gnty ual fcx axp slb nue dow jbht cfg twtr dhi man mrtn bkr dpz sbny
2022-07-16 21:38:01+00:00,Someone always knows. $NFLX https://t.co/W3zmg2bw4R https://t.co/dyahNTldxI,NFLX,"Netflix, Inc.",someone always know nflx
2022-07-16 21:30:00+00:00,"$NFLX said it expects to report a loss of 2 million subscribers for the second quarter after announcing an unexpected first-quarter subscriber loss of 200,000 users in April - Yahoo Finance",NFLX,"Netflix, Inc.",nflx say expect report loss million subscriber second quarter announce unexpected first-quarter subscriber loss user april yahoo finance
2022-07-16 19:05:23+00:00,"What are some of the respected Furus predicting for next week? Rippy or dippy?

Are the furus bearish or bullish on $NFLX and $TSLA?",NFLX,"Netflix, Inc.",respect furus predict next week rippy dippy furus bearish bullish nflx tsla
2022-07-16 15:17:51+00:00,"A few fun plays this month left off some baggers but Fridays have been fun $Nflx $Coin $Rblx $Docu 

Have a good weekend, I posted 13 charts this morning around 4am est. hope they help ! 🐸💜 https://t.co/jejhUB48rh",NFLX,"Netflix, Inc.",fun play month left bagger friday fun nflx coin rblx docu good weekend post chart morning around est hope help frog purple heart
2022-07-16 15:16:11+00:00,"Most Anticipated Releases for the Week Beginning July 18, 2022

$TSLA $NFLX $BAC $GS $SCHW $JNJ $CLF $HAL $SNAP $PLD
https://t.co/xdWMTHAYGH https://t.co/EAUpWsAfjC",NFLX,"Netflix, Inc.",anticipate release week begin july tsla nflx bac schw jnj clf hal snap pld
2022-07-16 14:57:53+00:00,"Performance of the company stock
after MicroStrategy bought #bitcoin 
—————————————————
$MSTR                 +73%
$GOOG                +51%
$AAPL                 +33%
$MSFT                 +23% 
$AMZN                 -27%
$META                 -37%
$NFLX                  -61%",NFLX,"Netflix, Inc.",performance company stock microstrategy bought bitcoin mstr goog aapl msft amzn meta nflx
2022-07-16 13:01:00+00:00,"Earnings next week!

$BAC
$IBM
$SCHW
$GS
$PLD
$SYF
$ELS
$JNJ
$NVS
$LMT
$NFLX
$ALLY
$HAS
$IBKR
$TSLA
$ABT
$ASML
$LEV
$CCI
$CSX
$BIIB
$UAL
$AA
$XM
$DHR
$T
$PM
$UNP
$SAP
$MMC
$ISRG
$BX
$ABB
$COF
$TRV
$DOW
$NUE
$PPG
$AAL
$VZ
$NEE
$RF
$CLF
$SXT

And many more: https://t.co/lNGVHenXDO",NFLX,"Netflix, Inc.",earnings next week bac ibm schw pld syf el jnj nv lmt nflx ally ibkr tsla abt asml lev cci csx biib ual dhr unp sap mmc isrg abb cof trv dow nue ppg aal nee clf sxt many
2022-07-16 11:38:47+00:00,"#earnings for the week 

https://t.co/lObOE0uRjZ 

$TSLA $NFLX $BAC $GS $SCHW $JNJ $CLF $HAL $SNAP $PLD $IBM $SYF $T $ASML $LMT $AAL $NOK $SI $ALLY $GNTY $UAL $FCX $VZ $BX $HAS $AXP $ABT $NDAQ $SLB $NUE $AA $DOW $JBHT $CFG $TWTR $DHI $MAN $MRTN $BKR $DPZ $SBNY $PM $NVS $TFC $UNP https://t.co/Cr6UMV7eJN",NFLX,"Netflix, Inc.",earnings week tsla nflx bac schw jnj clf hal snap pld ibm syf asml lmt aal nok ally gnty ual fcx axp abt ndaq slb nue dow jbht cfg twtr dhi man mrtn bkr dpz sbny nv tfc unp
2022-07-16 00:38:15+00:00,"$Nflx $Bac $Tlry $Baba past 2 days , if I tweet I’m getting in after post 9/10 times. Won’t tweet after I’m in ….all of these moved 300-3000%+ from tweets. Use logic and caution. $Rblx another one that went 127% from tweet , $Roku 80% from tweet. Be smart n I’ll keep doing this https://t.co/X8Pp0VFb2l",NFLX,"Netflix, Inc.",nflx bac tlry baba past day tweet get post time won tweet move tweet use logic caution rblx another one go tweet roku tweet smart keep
2022-07-16 00:30:56+00:00,Do post like this and that $Nflx tweet help you guys ? $Rblx .09-.21 in about 10mins. I won’t do it if not helping intraday….. https://t.co/w8r1XFltnW,NFLX,"Netflix, Inc.",post like nflx tweet help guy rblx min won not help intraday
2022-07-16 00:13:47+00:00,"You’ve heard of webull , but have you heard of Wehold $Nflx bagger 9$ to a whole lot. SIGNUP FOR MY PAID ROOM 96.69$ a month or 420$ for 6 months. Code:beef patty for 6.9% off https://t.co/TzRUKjhwEJ",NFLX,"Netflix, Inc.",heard webull heard wehold nflx bagger whole lot signup paid room month month code beef patty
2022-07-15 22:43:49+00:00,"Should I go over this trade this weekend with you guys $Nflx 185c .09 entry personally ?? Been talking about this stock all week , and we finally got that move. 💦 - 🍷 https://t.co/o2gYFKRM2s",NFLX,"Netflix, Inc.",trade weekend guy nflx entry personally talk stock week finally get move sweat droplet wine glass
2022-07-15 21:14:30+00:00,"$NFLX 185C 🚀

.15 -&gt; 4.00 🎯 (3000%) + 

I sold for 270% 🛩 https://t.co/Hhfg4BiTGs",NFLX,"Netflix, Inc.",nflx rocket bullseye sell small airplane
2022-07-15 20:17:31+00:00,"❤️ and RT to get free access to the weekly report. 

5000+ hearts will open private Twitter for the ❤️ providers to be able to interact. @SnipeTrades 

$SPY $QQQ $IWM $AAPL $TSLA $MSFT $GOOGL $META $NFLX $BABA $AMZN",NFLX,"Netflix, Inc.",red heart get free access weekly report heart open private twitter red heart provider able interact spy qqq iwm aapl tsla msft googl meta nflx baba amzn
2022-07-15 19:28:44+00:00,"Simplifying the $NFLX + $MSFT impact to $TTD

$TTD to AppNexus (now Xandr) integration most likely isn't impacted by this partnership and will continue to thrive

Rather, all the demand is going to be filled by the DSPs integrated w/ Xandr which is +ve for $TTD

10%🔻yday was 🤔 https://t.co/SDkjjPPiax",NFLX,"Netflix, Inc.",simplify nflx msft impact ttd ttd appnexus xandr integration likely isn't impact partnership continue thrive rather demand go fill dsps integrate xandr ttd red triangle point yday think face
2022-07-15 14:42:45+00:00,"Long time value investor Bill Nygren asks how someone who says they are a value investor can not own $GOOGL, $BKNG, $META and $NFLX. https://t.co/xUUc04E8rR",NFLX,"Netflix, Inc.",long time value investor bill nygren asks someone say value investor not googl bkng meta nflx
2022-07-14 12:19:00+00:00,"Netflix, $NFLX, co-chief executive officer has blamed the loss of 200,000 subscribers in the first quarter on inflation that’s prompted households to reduce spending.",NFLX,"Netflix, Inc.",netflix nflx co-chief executive officer blame loss subscriber first quarter inflation prompt household reduce spending
2022-07-14 12:11:00+00:00,"Netflix, $NFLX, co-chief executive officer has said that Netflix is still the champion of streaming.

Do you agree?",NFLX,"Netflix, Inc.",netflix nflx co-chief executive officer say netflix still champion stream agree
2022-07-14 01:46:45+00:00,"$TSM er tomorrow, big for chips can go either way ..guidance most important IMO 
$JPM same story, but for banks 
$NFLX news today...pos short-term bottom around 165 , I don't like calling tops or bottoms though 
$MARA btc over 20k , I sold some 9c today. probably reenter 8.90 pt https://t.co/Se2yiD4yfX",NFLX,"Netflix, Inc.",tsm tomorrow big chip either way guidance important imo jpm story bank nflx news today po short-term bottom around don't like call top bottom though mara btc sell today probably reenter
2022-07-14 01:24:42+00:00,watchlist for tomorrow: $SPX | $GME | $NFLX | $CALA | $TBPH | &amp;’ | $AMC | 🐍,NFLX,"Netflix, Inc.",watchlist tomorrow spx gme nflx cala tbph amc snake
2022-07-13 23:28:45+00:00,"Removing $GOOGL from Top5 Picks. Unlikely to outperform S&amp;P given 2/3rds of total ad spend online now vs ~12% during 2008/09 recession when total industry ad spend fell ~23% over 2yrs. Also ad share gains at TikTok $AMZN $AAPL &amp; soon $NFLX. Like cash.
https://t.co/ikd8ae0HxF",NFLX,"Netflix, Inc.",remove googl top pick unlikely outperform give rds total spend online recession total industry spend fell yr also share gain tiktok amzn aapl soon nflx like cash
2022-07-13 19:23:42+00:00,So $NFLX making the move to partner with $MSFT shouldn't be overlooked. Especially with gaming around the corner. They just partnered with the one player who isn't in the content space but dominates the gaming space. Why does what I just said feel like deja vu???,NFLX,"Netflix, Inc.",nflx make move partner msft shouldn't overlook especially game around corner partner one player isn't content space dominates game space say feel like deja
2022-07-13 18:36:57+00:00,$NFLX has reportedly picked $MSFT as its partner for ad supported tier,NFLX,"Netflix, Inc.",nflx reportedly picked msft partner support tier
2022-07-13 18:35:44+00:00,"Goldman re-iterated sell on $NFLX today and it put pressure on the stock. Ironically (again), Netflix now partnering with Microsoft for their ad-supported plan. Coincidence again? Nope. These criminals keep getting away with this insider information and trading around it.",NFLX,"Netflix, Inc.",goldman re-iterated sell nflx today put pressure stock ironically netflix partner microsoft ad-supported plan coincidence nope criminal keep get away insider information trading around
2022-07-13 17:57:48+00:00,"Stock prices clearly priced in the recession prospects as well as prices should move with earnings, we see some real value in many tech names like Nvidia, Tesla, Netflix and Roblox. $NFLX $TSLA $NVDA $RBLX $GK",NFLX,"Netflix, Inc.",stock price clearly price recession prospect well price move earnings see real value many tech name like nvidia tesla netflix roblox nflx tsla nvda rblx
2022-07-13 15:54:06+00:00,"Most awaited #NFTCollection in 2022🔥

#Revulution #NFTs for lifetime #subscriptions to #Netflix &amp; #Spotify, and #NFT for Physical #Crypto Debit Cards are now available on the @get_revuto website🎉

#CryptoNews #NFTdrop $NFLX $SPOT #FinTechNews

Buy here👇
https://t.co/x4isVXxAp2 https://t.co/u7uvnHQjRz",NFLX,"Netflix, Inc.",await nftcollection fire revulution nfts lifetime subscription netflix spotify nft physical crypto debit card available website arty popper cryptonews nftdrop nflx spot fintechnews buy backhand index point
2022-07-13 00:36:34+00:00,"$NFLX Leaving this here, I think people might be underestimating the severity of possible pullbacks ... https://t.co/8zt8H4RnG4",NFLX,"Netflix, Inc.",nflx leave think people might underestimate severity possible pullback
2022-07-12 19:15:34+00:00,"Alright last one then I'll shut up about the stonk for a while.

How could Elon DO THIS to Target, Nvidia, Tesla, Amazon, and Netflix?!????? $TGT $NVDA $TSLA $AMZN $NFLX https://t.co/Qb5Dmb0gMR",NFLX,"Netflix, Inc.",alright last one shut stonk elon target nvidia tesla amazon netflix tgt nvda tsla amzn nflx
2022-07-11 22:42:10+00:00,"1/3 Interesting patent from $AMZN: ""Virtual Product Placement""

tbh this is something I imagined $NFLX would do instead of giving in to the chorus of another ad-based tier as I wrote in my ROKU deep dive:

https://t.co/VNlIdLBIyD https://t.co/d3sHs5x1CD",NFLX,"Netflix, Inc.",interest patent amzn virtual product placement tbh something imagine nflx would instead give chorus another ad-based tier write roku deep dive
2022-07-11 17:33:27+00:00,"The tech adoption price curve does NOT result in diminishing returns in the long run.

The stocks charted are $GOOGL, $FB, $AAPL, $MSFT, $NVDA, $AMZN, and $NFLX during adoption, on top of @w_s_bitcoin’s stock-to-FOMO model.

#btc $BTC #tech https://t.co/GUSTDJ0pUE",NFLX,"Netflix, Inc.",tech adoption price curve not result diminish return long run stock chart googl aapl msft nvda amzn nflx adoption top stock-to-fomo model btc btc tech
2022-07-11 16:33:32+00:00,"2022 Returns
$AAPL: -18%
$GOOG: -19%
$MSFT: -21%
$TWTR: -22%
$MRNA: -31%
$CRM: -31%
$AMZN: -32%
$ADBE: -32%
$TSLA: -34%
$ZM: -40%
$TEAM: -44%
$AMD: -46%
$NVDA: -48%
$META: -51%
$SNOW: -54%
$SPOT: -57%
$ETSY: -60%
$SQ: -61%
$PYPL: -62%
$NFLX: -70%
$SNAP: -70%
$W: -73%
$SHOP: -76%",NFLX,"Netflix, Inc.",return aapl goog msft twtr mrna crm amzn adbe tsla team amd nvda meta snow spot etsy pypl nflx snap shop
2022-07-10 23:01:00+00:00,"Netflix, $NFLX, co-chief executive officer has blamed the loss of 200,000 subscribers in the first quarter on inflation that’s prompted households to reduce spending.",NFLX,"Netflix, Inc.",netflix nflx co-chief executive officer blame loss subscriber first quarter inflation prompt household reduce spending
2022-07-07 21:21:29+00:00,"Charts updated for today ✌️

Reviewed:
$SPY
$BTC
$MSFT
$SOFI
$RBLX
$NFLX
$IWM
$AAPL
$QQQ
$META
$AMZN
$GOOG
$AMD",NFLX,"Netflix, Inc.",chart update today victory hand review spy btc msft sofi rblx nflx iwm aapl qqq meta amzn goog amd
2022-07-07 18:32:41+00:00,"100% FREE 👇 

https://t.co/cDO4uFX42f

$SPX $QQQ $SPY $AAPL $BABA $NFLX $BA $COST $TSLA $SQ $FB $GLD $BAC $MRNA $ZM $PTON $NVAX $NVDA $PYPL $NKLA $AMD $AMZN $MSFT  $SNAP $CCL $DAL $BABA $TWTR $NOK $CSCO $PENN $INTC $ACB $CRON $LUV $INO $NIO $VIX $F $GE $TWTR $RCL $MU $DIS",NFLX,"Netflix, Inc.",free backhand index point spx qqq spy aapl baba nflx cost tsla gld bac mrna pton nvax nvda pypl nkla amd amzn msft snap ccl dal baba twtr nok csco penn intc acb cron luv ino nio vix twtr rcl dis
2022-07-07 17:49:00+00:00,"Netflix, $NFLX, backs Johnny Depp's return to film in a French feature.",NFLX,"Netflix, Inc.",netflix nflx back johnny depp's return film french feature
2022-07-07 17:45:14+00:00,"*NETFLIX BACKS JOHNNY DEPP'S RETURN TO FILM IN FRENCH FEATURE
$NFLX",NFLX,"Netflix, Inc.",netflix back johnny depp's return film french feature nflx
2022-07-06 23:21:28+00:00,"Chart updates posted for today, hope they helped. 

Reviewed:
$SPY
$IWM
$QQQ
$BTC 
$ETH
$TSLA
$MSFT
$NFLX
$AMZN
$NVDA
$AMD",NFLX,"Netflix, Inc.",chart update post today hope help review spy iwm qqq btc eth tsla msft nflx amzn nvda amd
2022-07-06 19:10:25+00:00,"Today I bought a barbell portfolio of beaten up tech $META, $NFLX, $SNAP &amp; beaten up coal $CEIX $ARCH $BTU

So I get to hang out with both the cool kids of the House of Zuck and the degens of CoalTwit 🥳🥳🥳🙏

(PS I’m a tourist in many stocks, don’t be stupid etc etc)",NFLX,"Netflix, Inc.",today bought barbell portfolio beaten tech meta nflx snap beaten coal ceix arch btu get hang cool kid house zuck degens coaltwit artying face party face party face fold hand tourist many stock stupid etc etc
2022-07-06 17:16:27+00:00,"NETFLIX SAYS IT HAS ORDERED A 'STRANGER THINGS' SPIN-OFF SERIES
$NFLX",NFLX,"Netflix, Inc.",netflix say order stranger thing spin-off series nflx
2022-07-06 14:44:14+00:00,$NFLX on Path to Lose 800k More Subscribers Compared to Guidance - Barclays,NFLX,"Netflix, Inc.",nflx path lose subscriber compare guidance barclays
2022-07-05 19:00:17+00:00,"NETFLIX SAYS SCI-FI SERIES 'STRANGER THINGS' CROSSES 1.15 BILLION HOURS VIEWED
$NFLX",NFLX,"Netflix, Inc.",netflix say sci-fi series stranger thing cross billion hour view nflx
2022-07-05 00:15:00+00:00,"They've done studies, you know. 60% of the time, it works every time. 😏 $NFLX $COIN https://t.co/FsF8QJ4s2f",NFLX,"Netflix, Inc.",they've do study know time work every time smirk face nflx coin
2022-07-04 15:09:01+00:00,"After 2Y of ‘get out while you still can’
$GME  (+2,810.85%)
$AMC (+216.12%)
$TSLA (+148.58%)
$SPY (+20.25%)
$FB (-15.02%)
$AMZN (-28.32%)
$NFLX (-63.56%)",NFLX,"Netflix, Inc.",get still gme amc tsla spy amzn nflx
2022-07-04 14:01:47+00:00,"4 IMPORTANT macro events in JULY that will impact #stocks #Bitcoin #crypto:

1) July 2022 CPI print: July 13
2) July FOMC meeting: July 26-27
3) Q2 2022 GDP estimate: July 28
4) Q2 Corporate earnings: late July - early August ( for example $NFLX on July 19)",NFLX,"Netflix, Inc.",important macro event july impact stock bitcoin crypto july cpi print july july fomc meeting july gdp estimate july corporate earnings late july early august example nflx july
2022-07-03 23:42:29+00:00,"During the 2008 financial crisis the market fell 50%+. Many stocks were crushed including $AMZN $AAPL $NFLX $MSFT

The annualized returns from owning these 4 since the crash was 29%. Owning stocks is risky in the short term. Not owning is stocks is risky in the long term.",NFLX,"Netflix, Inc.",financial crisis market fell many stock crush include amzn aapl nflx msft annualized return own since crash own stock risky short term not own stock risky long term
2022-07-01 12:09:01+00:00,"🚨🆕🎙@GuyAdami, @RiskReversal &amp; @dmoses34 discuss the brutal first half for the stock market &amp; what to expect the second half

++where they see opportunity $XLE $XLV $NFLX

They talk to @pulte about Twitter Philanthropy, crypto &amp; housing

Sponsored by @CMEGroup @iconnections_io",NFLX,"Netflix, Inc.",olice car light new button studio microphone discus brutal first half stock market expect second half see opportunity xle xlv nflx talk twitter philanthropy crypto housing sponsor
2022-06-30 05:50:48+00:00,"Top 10 buys of 'superinvestors' over the last 2 quarters.

$MSFT $META $GOOGL $AMZN $V $MCO $NFLX $PYPL $ADBE and $C

Source: https://t.co/uBlbdrQN58 https://t.co/2VPGim6iQz",NFLX,"Netflix, Inc.",top buy superinvestors last quarter msft meta googl amzn mco nflx pypl adbe source
2022-06-29 22:20:36+00:00,"$NFLX but but but... the pricing power!

https://t.co/wPuxVmYZXt https://t.co/o3kc6nsk4C",NFLX,"Netflix, Inc.",nflx pricing power
2022-06-29 14:31:46+00:00,"If you have brain you ask ur self all these stocks are down massively like $nflx 

Why is $aapl barely down? 

And this thought 💭 scares the shit out of you because you know …",NFLX,"Netflix, Inc.",brain ask self stock massively like nflx aapl barely thought thought balloon scare shit know
2022-06-29 08:12:29+00:00,"$META: JP MORGAN CUTS TARGET PRICE TO $225 FROM $275

$NFLX: JP MORGAN CUTS TARGET PRICE TO $230 FROM $300 https://t.co/WbvrWyUoUC",NFLX,"Netflix, Inc.",meta morgan cut target price nflx morgan cut target price
2022-06-28 06:05:44+00:00,"$NFLX - Adding more to my calls and stock tomorrow. Trading the risk here, too good to pass up a stock down 73% from it's all time highs. https://t.co/dpGhT77nk6",NFLX,"Netflix, Inc.",nflx add call stock tomorrow trading risk good pas stock time high
2022-06-27 15:30:35+00:00,"Tech has always been a stock picker's market with quite a difference in returns even at the top. 

$AAPL and $MSFT &gt; 200% returns since 01/2018 even after current selloff
$NFLX and $META &lt; 0% returns since 01/2018 https://t.co/HPAbDAFIeg",NFLX,"Netflix, Inc.",tech always stock picker's market quite difference return even top aapl msft return since even current selloff nflx meta return since
2022-06-26 23:03:03+00:00,"$TSLA - Over 729 - Trade Idea 💡 -  July 1 800C

Closed at 737.12

TSLA needs through 752 to move towards 800-821

Avg trade under 800

Calls can work above 729 or 752 this week
-
$AAPL $AFRM $AMD $AMZN $BA $FB $LCID $MSFT $NFLX $NIO $GS $NVDA $ROKU $UPST $SPX $SPY $ZM $LRCX https://t.co/czpoSYKEef",NFLX,"Netflix, Inc.",tsla trade idea light bulb july close tsla need move towards avg trade call work week aapl afrm amd amzn lcid msft nflx nio nvda roku upst spx spy lrcx
2022-06-24 18:46:34+00:00,$NFLX - Some stocks offering some insane returns if we rally even partially to where some were. https://t.co/x9m4cviQjA,NFLX,"Netflix, Inc.",nflx stock offering insane return rally even partially
2022-06-24 03:10:23+00:00,"THESE STOCKS ARE CONSIDERED VALUE STOCKS NOW 💀💀💀

GAMESTOP $GME
ZOOM $ZM
FACEBOOK  $META
NETFLIX $NFLX
PAYPAL $PYPL
PINTEREST $PINS 

ALL OF THEM ARE BEING ADDED TO THE RUSSELL 1000 VALUE STOCKS INDEX",NFLX,"Netflix, Inc.",stock consider value stock skull skull skull gamestop gme zoom facebook meta netflix nflx paypal pypl pinterest pin add russell value stock index
2022-06-24 01:07:30+00:00,"Some solid companies are trading at prices we haven’t seen in years…

These companies are the same price as they were in 2017.

$INTC Intel $37
$NFLX Netflix $179
$META Meta $157",NFLX,"Netflix, Inc.",solid company trading price haven see year company price intc intel nflx netflix meta meta
2022-06-23 23:47:00+00:00,$NFLX shareholders just binge watched a full season of Bears Anatomy https://t.co/jysZR8XBik,NFLX,"Netflix, Inc.",nflx shareholder binge watch full season bear anatomy
2022-06-23 21:35:36+00:00,"$TSLA will benefit tomorrow after the close from the annual Russell 1000 rebalancing, where weights of several growth names ( $META, $NFLX, $PYPL) will decline as a pct of the R1000 growth index as some of their weights are reallocated to R1000 value. https://t.co/D559ZmvYDy",NFLX,"Netflix, Inc.",tsla benefit tomorrow close annual russell rebalancing weight several growth name meta nflx pypl decline pct growth index weight reallocate value
2022-06-23 16:36:15+00:00,"Netflix, $NFLX, cuts 300 more employees.",NFLX,"Netflix, Inc.",netflix nflx cut employee
2022-06-23 16:35:01+00:00,Netflix $NFLX has reportedly fired about 300 employees today according to Variety,NFLX,"Netflix, Inc.",netflix nflx reportedly fire employee today accord variety
2022-06-23 16:33:04+00:00,"*NETFLIX LAYS OFF ROUGHLY 300 WORKERS ON THURSDAY, VARIETY SAYS
$NFLX",NFLX,"Netflix, Inc.",netflix lay roughly worker thursday variety say nflx
2022-06-23 16:32:36+00:00,$NFLX cuts 300 more employees today,NFLX,"Netflix, Inc.",nflx cut employee today
2022-06-23 16:17:29+00:00,"$NFLX spent $150m on “Spiderhead”, while $PARA spent $150m on “TopGun: Maverick”.

When Maverick goes to streaming on Paramount+, it will have grossed over $1.1bn worldwide. “Spiderhead” will have grossed… $ zero.

Who do you think has better streaming economics? https://t.co/PWs9Ds5VkV",NFLX,"Netflix, Inc.",nflx spent spiderhead para spent topgun maverick maverick go stream paramount gross worldwide spiderhead gross zero think well stream economics
2022-06-23 12:39:15+00:00,Pretty sure in the chart room up at Fidelity they call the two-year plot of $NFLX a Cape Cod-Martha's Vineyard-Nantucket formation... https://t.co/BPWGIFcpqf,NFLX,"Netflix, Inc.",pretty sure chart room fidelity call two-year plot nflx cape cod-martha's vineyard-nantucket formation
2022-06-22 00:47:19+00:00,"10 most oversold stocks in S&amp;P 500:

$NFLX - Netflix
$ETSY - Etsy
$PYPL - Paypal
$ALGN - Align Tech
$CZR - Caesar's Ent.
$RCL - Royal Caribbean
$CCL - Carnival
$UAA - Under Armour
$DISH - Dish Network
$CDAY - Ceridian HCM

Which 3 would you pick?",NFLX,"Netflix, Inc.",oversold stock nflx netflix etsy etsy pypl paypal algn align tech czr caesar's ent rcl royal caribbean ccl carnival uaa armour dish dish network cday ceridian hcm would pick
2022-06-21 23:38:26+00:00,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 

Watch the full video for free here:

https://t.co/KTP3zlsIWz

Mentioned: $SPY $SPX $QQQ $IWM $RUT $UUP $TLT $TNX $EEM $EFA $USO $VIX $BTC $ETH $NVDA $TSLA $WMT $XOM $COP $UNH $BLK $DIS $NFLX $PFF $HYG $SNPS https://t.co/X60ZD3axSi",NFLX,"Netflix, Inc.",here's intro today's marketoutlook video watch full video free mention spy spx qqq iwm rut uup tlt tnx eem efa uso vix btc eth nvda tsla wmt xom cop unh blk dis nflx pff hyg snp
2022-06-21 13:42:45+00:00,"I mainly trade the same 10 stocks/etfs daily:

Ranked from most to least traded

1. $TSLA
2. $AMZN
3. $SPY
4. $AAPL
5. $NFLX
6. $FB
7. $NVDA
8. $AMD
9. $QQQ
10. $IWM",NFLX,"Netflix, Inc.",mainly trade stock etf daily ranked least trade tsla amzn spy aapl nflx nvda amd qqq iwm
2022-06-19 19:01:00+00:00,"#SquidGame has been officially renewed with a teaser for Netflix, $NFLX.

How does a hit show like this affect a stock price?

Read below: https://t.co/hgf3hS9eTj https://t.co/p0TqvyVkoM",NFLX,"Netflix, Inc.",squidgame officially renew teaser netflix nflx hit show like affect stock price read
2022-06-19 01:01:00+00:00,"Netflix, $NFLX, is making a real-life Squid Game where 456 participants compete for $4.56 million.",NFLX,"Netflix, Inc.",netflix nflx make real-life squid game participant compete million
2022-06-18 13:25:22+00:00,"2022 Returns
$TWTR: -13%
$GOOG: -26%
$AAPL: -26%
$MSFT: -26%
$CRM: -36%
$AMZN: -36%
$ADBE: -36%
$TSLA: -38%
$ZM: -40%
$AMD: -43%
$NVDA: -46%
$MRNA: -50%
$META: -51%
$TEAM: -53%
$SPOT: -58%
$PYPL: -61%
$SQ: -64%
$SNOW: -65%
$ETSY: -67%
$NFLX: -71%
$SNAP: -74%
$W: -76%
$SHOP: -77%",NFLX,"Netflix, Inc.",return twtr goog aapl msft crm amzn adbe tsla amd nvda mrna meta team spot pypl snow etsy nflx snap shop
