Date,Tweet,Stock Name,Company Name,cleaned
2022-06-10 13:33:20+00:00,"BIDEN ADMINISTRATION TO SCRAP PROPOSED TRUMP PAINT SCHEME FOR NEW AIR FORCE ONE OVER ENGINEERING ISSUES, COST -- ADMINISTRATION OFFICIAL
$BA",BA,The Boeing Company,biden administration scrap propose trump paint scheme new air force one engineering issue cost administration official
2022-06-08 15:01:22+00:00,"*BOEING’S F-15EX FIGHTER FOUND TO HAVE CYBER VULNERABILITIES
$BA",BA,The Boeing Company,boeing f-ex fighter found cyber vulnerability
2022-06-05 23:03:03+00:00,"$TSLA - Under 700 - Trade Idea 💡 -  June 10 600P

Closed at 703.55

If TSLA fails to hold 700 we can see a move to 659, 644

I would wait for 744+ to start considering calls
-
$AAPL $AFRM $AMD $AMZN $BA $FB $LCID $MSFT $NFLX $TGT $MRNA $NVDA $ROKU $UPST $SPX $SPY $CAT $ZM $LRCX https://t.co/hWcQZgOYZT",BA,The Boeing Company,tsla trade idea light bulb june close tsla fails hold see move would wait start consider call aapl afrm amd amzn lcid msft nflx tgt mrna nvda roku upst spx spy cat lrcx
2022-06-05 23:00:39+00:00,"⚡️Watchlist for 6/6/22⚡️
$SPY 
📈Calls over 412.85
📉Puts Under 409.50
$NVDA
📈Calls Over 191
📉Puts Under 185
$TSLA 
📈Calls Over 720
📉Puts Under 700/695
$BA
📈Calls Over 140.70
📉Puts Under 138
💸LET'S MAKE SOME MONEY!💸
-Ask any questions u have in the comments!",BA,The Boeing Company,high voltage ️watchlist high voltage spy chart increase call chart decrease ut nvda chart increase call chart decrease ut tsla chart increase call chart decrease ut chart increase call chart decrease ut money wing let's make money money wing ask question comment
2022-06-03 19:54:06+00:00,"Weeks Summary👨‍🚀
•
$NFLX 200 puts 1 to 2.8 (180%)🚀
$BA puts ☠️
•
Solid DD this week from $TSLA $AMD $SPY nailing some nice moves 📚
•
Will work on refining and increasing my alerts for next week🚀
•
All given for fre99 on $TWTR ❤️ https://t.co/Q2sEM8xzOE",BA,The Boeing Company,week summary 👨‍: rocket nflx put rocket put skull crossbones solid week tsla amd spy nail nice move book work refining increase alert next week rocket give fre twtr red heart
2022-06-03 12:24:23+00:00,How to read headlines 101.  $BA https://t.co/FOV0LZxqrP,BA,The Boeing Company,read headline
2022-06-01 13:25:07+00:00,"*GERMANY TO BUY 60 CH-47 CHINOOK HELICOPTERS FROM BOEING
$BA",BA,The Boeing Company,germany buy chinook helicopter boeing
2022-05-31 19:46:06+00:00,$BA flat on the day https://t.co/YPI2DqRiM3,BA,The Boeing Company,flat day
2022-05-30 23:03:03+00:00,"$TSLA - Above 752 - Trade Idea 💡 -  June 3rd 800C

Closed at 759.63

TSLA moved from 620 to 759 last week

If TSLA can hold above 729 as a higher low we should see a move to 800, 821 next
-
$AAPL $AMD $AMZN $BA $FB $LCID $MSFT $NIO $MRNA $NVDA $ROKU $UPST $SPX $SPY $ZM $ES_F https://t.co/531OJMiF5s",BA,The Boeing Company,tsla trade idea light bulb june close tsla move last week tsla hold high low see move next aapl amd amzn lcid msft nio mrna nvda roku upst spx spy es_f
2022-05-25 22:50:24+00:00,"Boeing's Starliner is back on Earth!

The capsule lands in the New Mexico desert, concluding the crucial uncrewed OFT-2 mission as it gets closer to flying astronauts: https://t.co/1Dwm6kmm4n #OFT2 $BA https://t.co/fJI9noCNyP",BA,The Boeing Company,boeing's starliner back earth capsule land new mexico desert conclude crucial uncrewed oft mission get closer fly astronaut
2022-05-25 22:07:31+00:00,"Boeing's Starliner completed the deorbit burn ""and is on its way home.""

Watch live: https://t.co/0GeBtB1hic #OFT2 $BA https://t.co/FVskOF309V",BA,The Boeing Company,boeing's starliner complete deorbit burn way home watch live
2022-05-25 14:23:41+00:00,"On 06/17 I plan on putting $20,000 into 5 new long term positions (10 year hold)

⚡️ $RIVN 
✈️ $BA 
🇨🇳 $BABA 
🪙 $COIN 
📱 $AAPL 

Which stocks would you choose? 👇",BA,The Boeing Company,plan put new long term position year hold high voltage rivn airplane flag china baba coin coin mobile phone aapl stock would choose backhand index point
2022-05-24 00:13:57+00:00,"Turn Around Tuesday Triggers 📝 

✈️ $BA 130c &gt; 124.50 | 120p &lt; 123
⚡ $RIVN 30c &gt; 28.16 | 25p &lt; 26.80
⛽ $TSLA 705c &gt; 677 | 650p &lt; 666
👾 $AMD 98c &gt; 95.26 | 92p &lt; 94
🕹️ $NVDA 175c &gt; 169 | 163p &lt; 166.66
🐭 $DIS 108c &gt; 106 | 103p &lt; 105

Keep it Small, Use Stops, and Don't Chase https://t.co/LkG9HN2BlJ",BA,The Boeing Company,turn around tuesday trigger memo airplane high voltage rivn fuel pump tsla alien monster amd joystick nvda mouse face dis keep small use stop don't chase
2022-05-23 23:25:42+00:00,"⚡️Watchlist for 5/24/22⚡️
$SPY 
📈Calls over 398
📉Puts Under 393
$NVDA
📈Calls Over  170.50
📉Puts Under 165.25
$TSLA 
📈Calls Over 668.50
📉Puts Under 650
$BA
📈Calls Over  125
📉Puts Under 120.19
💸LETS BANK!!! (I won't be too active this week because of finals📚Wish me luck🤣",BA,The Boeing Company,high voltage ️watchlist high voltage spy chart increase call chart decrease ut nvda chart increase call chart decrease ut tsla chart increase call chart decrease ut chart increase call chart decrease ut money wing let bank won't active week final book wish luck roll floor laugh
2022-05-22 23:03:03+00:00,"$TSLA - Above 675 - Trade Idea 💡 - May 27 750C

Closed at 663.90

TSLA dropped from 769 to 633 last week

TSLA needs back through 700 to test 729, 752 

Puts can work under 644 or 629
-
$AAPL $AMD $ARKK $AMZN $BA $ES_F $FB $LCID $MSFT $NFLX $NVDA $ROKU $SPX $SPY $GOOGL $C $QQQ https://t.co/M2nOQdtw0w",BA,The Boeing Company,tsla trade idea light bulb may close tsla drop last week tsla need back test put work aapl amd arkk amzn es_f lcid msft nflx nvda roku spx spy googl qqq
2022-05-22 22:03:11+00:00,"5/23 Watchlist 🔮

$SQ 90c &gt; 85.20 | 75p &lt; 81.20
$PENN 34c &gt; 32.45 | 30p &lt; 31.30
$PFE 53.5c &gt; 52.70 | 51.5p &lt; 52.22
$BA 126c &gt; 122.75 | 115p &lt; 118.95
$COIN 75c &gt; 69.00 | 60p &lt; 63.10",BA,The Boeing Company,watchlist crystal ball penn pfe coin
2022-05-19 23:01:39+00:00,$BA Boeing has launched the first test flight of its Starliner to the International Space Station,BA,The Boeing Company,boeing launch first test flight starliner international space station
2022-05-19 15:03:37+00:00,"Boeing $BA is set to launch an uncrewed Starliner capsule today, as it prepares to carry NASA astronauts.

Nearly 2½ years – and an extra ~$600 million – after OFT failed to reach the ISS, OFT-2 will attempt to complete the mission. What you should know: https://t.co/y12WOUqB0p",BA,The Boeing Company,boeing set launch uncrewed starliner capsule today prepares carry nasa astronaut nearly year extra million oft fail reach iss oft attempt complete mission know
2022-05-17 23:56:44+00:00,"5/18 Watchlist 🔮

$CHWY 30c &gt; 28.30 | 26p &lt; 27.15
$AMD 107c &gt; 103.90 | 98p &lt; 101.00
$COIN 75c &gt; 73.30 | 65p &lt; 66.90
$RBLX 34c &gt; 32.95 | 30p &lt; 30.85
$BA 135c &gt; 133.55 | 128p &lt; 130.00",BA,The Boeing Company,watchlist crystal ball chwy amd coin rblx
2022-05-16 23:48:49+00:00,"5/17 Watchlist 🔮

$BA 130c &gt; 126.25 | 118p &lt; 122.35
$AMD 97c &gt; 95.75 | 91p &lt; 93.10 
$BAC 36c &gt; 35.05 | 33.5p &lt; 34.50
$CVX 177.5c &gt; 174.40 | 170p &lt; 171.75
$CHWY 28c &gt; 27.15 | 25p &lt; 26.00",BA,The Boeing Company,watchlist crystal ball amd bac cvx chwy
2022-05-15 23:02:03+00:00,"$NVDA - Above 178 - Trade Idea 💡 - May 20 185C

Closed at 177.06

NVDA may be setting up for a multi day run if it holds a higher low above 171 this week

NVDA above 178 can test 183, 194, 200 
-
$AAPL $AMD $ARKK $AMZN $BA $ES_F $FB $LCID $MSFT $NVDA $LRCX $SPX $SPY $TSLA $QQQ https://t.co/m13LFumAzk",BA,The Boeing Company,nvda trade idea light bulb may close nvda may set multi day run hold high low week nvda test aapl amd arkk amzn es_f lcid msft nvda lrcx spx spy tsla qqq
2022-05-13 15:36:43+00:00,"He literally sold the local bottom

$BA &amp; $PYPL both +5% today",BA,The Boeing Company,literally sell local bottom pypl today
2022-05-11 21:34:55+00:00,"NASA and Boeing are hosting a press conference on the upcoming Starliner uncrewed OFT-2 launch, scheduled for May 19, after completing the flight readiness review.

Thread: $BA https://t.co/GksTSmgFaS",BA,The Boeing Company,nasa boeing host press conference upcoming starliner uncrewed oft launch schedule may complete flight readiness review thread
2022-05-09 17:03:45+00:00,"Industry consolidating and demand to increase. Nice combination

$LMT $NOC $BA $HII $RTX $GD https://t.co/U28PUBpaS5",BA,The Boeing Company,industry consolidate demand increase nice combination lmt noc hii rtx
2022-05-08 23:03:03+00:00,"$TSLA - Above 900 - Trade Idea 💡 - May 13 980C
$TSLA - Under 835 - Trade Idea 💡 - May 13 750P

Closed at 865.65

Under 835 can drop to 800, 786

Avg trade for calls until TSLA closes over 945 

-
$AAPL $AMD $AMZN $BA $ES_F $FB $LCID $MSFT $NFLX $NVDA $ROKU $SPX $SPY $COST $QQQ https://t.co/MX8f8Ymjgq",BA,The Boeing Company,tsla trade idea light bulb may tsla trade idea light bulb may close drop avg trade call tsla close aapl amd amzn es_f lcid msft nflx nvda roku spx spy cost qqq
2022-05-03 16:38:36+00:00,$BA Boeing says their Starliner will be ready for crewed flight by year-end https://t.co/9FlU2NRsoi,BA,The Boeing Company,boeing say starliner ready crewed flight year-end
2022-05-01 23:02:04+00:00,"$TSLA - Under 864 - Trade Idea 💡 - May 6 785P

Closed at 870.76

Tried to breakout above 915 on Friday but closed at the lows

TSLA under 864 can test 851, 835, 819 next

I would wait for 929+ to consider calls
-
$AAPL $AMD $AMZN $BA $ES_F $FB $LCID $MSFT $NVDA $ROKU $SPX $SPY https://t.co/YfLi4pRFkd",BA,The Boeing Company,tsla trade idea light bulb may close try breakout friday close low tsla test next would wait consider call aapl amd amzn es_f lcid msft nvda roku spx spy
2022-04-29 14:09:31+00:00,"The massive launch deal for Amazon's Project Kuiper satellites continues to ripple through the space industry.

Northrop Grumman CEO Kathy Warden expects a ~$2 billion contract in the second quarter for GEM-63 solid rocket motors to power ULA's Vulcan:
$NOC $AMZN $BA $LMT https://t.co/YFSBFKOXbA",BA,The Boeing Company,massive launch deal amazon's project kuiper satellite continue ripple space industry northrop grumman ceo kathy warden expect billion contract second quarter gem solid rocket motor power ula's vulcan noc amzn lmt
2022-04-29 03:24:45+00:00,"In January when $BA was trading at 224, I warned that buying the stock looked like chasing to me.  A lot of ppl told me how high it was going to go for all their fundamental reasons

chart doesn't lie, the stock is down 31% from that point
⚓️VWAP

Only Price Pays https://t.co/Z4uCbCNXil",BA,The Boeing Company,january trading warn buying stock look like chase lot ppl told high go fundamental reason chart doesn't lie stock point anchor ️vwap price pay
2022-04-28 05:32:21+00:00,"Market Recap:
https://t.co/4FgmC9mqY9
The bulls are bruised but not down yet + Strange things are happening in Twitter + Rebound or crash? + Earnings Reviews $BA $SPOT $PYPL $QCOM $FB + Charts. $SPY $QQQ $IWM $DXY $TLT $VIX $GLD $BTC $AAPL $TSLA $AMC https://t.co/DH2NhAMtFW",BA,The Boeing Company,market recap bull bruise not yet strange thing happen twitter rebound crash earnings review spot pypl qcom chart spy qqq iwm dxy tlt vix gld btc aapl tsla amc
2022-04-27 20:00:55+00:00,Hands up. Pencils down. This includes all my day trades + my open investments. I used todays profits to buy $ARKK and $BA. https://t.co/4pLA1XCf5w,BA,The Boeing Company,hand pencil include day trade open investment use today profit buy arkk
2022-04-27 18:33:00+00:00,$BA reportedly lost $1.1B on Trumps' Air Force One contract,BA,The Boeing Company,reportedly lose trump air force one contract
2022-04-27 14:18:27+00:00,"⚠️BREAKING:

*BOEING EXTENDS DROP TO 10%, BIGGEST DECLINE SINCE JUNE 2020

$BA https://t.co/T2cODjh06e",BA,The Boeing Company,warn break boeing extends drop big decline since june
2022-04-27 01:00:01+00:00,"Reporting Earnings Tomorrow

$FB Meta
$F Ford
$BA Boeing
$SPOT Spotify 
$TMUS T-Mobile
$QCOM Qualcomm
$PYPL PayPal
$PINS Pinterest 
$HTZ Hertz
$HOG Harley-Davidson",BA,The Boeing Company,reporting earnings tomorrow meta ford boeing spot spotify tmus t-mobile qcom qualcomm pypl paypal pin pinterest htz hertz hog harley-davidson
2022-04-26 20:30:07+00:00,"4 days of trading: $1k ➡️ $17.5k 

Only Day Trades+ Swing Trades with PDT rules so couldn’t take scalps. 
NO earning gambles take. 

Biggest gainers: $TSLA, $QQQ, $SPY Biggest loser: $NFLX

Only open position now is a $BA Strangle for earnings https://t.co/N6746Jz37y",BA,The Boeing Company,day trading right arrow day trade swing trade pdt rule couldn take scalp earn gamble take big gainer tsla qqq spy big loser nflx open position strangle earnings
2022-04-25 12:20:10+00:00,"Mon.: $KO
Tues.: $GOOGL $MSFT $GM $V $GE
Wed.: $FB $BA $PYPL $GILD $SPOT
Thurs.: $AAPL $AMZN $MCD $TWTR $MRK
Fri.: $XOM $CVX https://t.co/fJjzJU68g4",BA,The Boeing Company,mon tues googl msft wed pypl gild spot thurs aapl amzn mcd twtr mrk fri xom cvx
2022-04-25 04:49:40+00:00,"MAJOR WEEK FOR EARNINGS HIGHLIGHTED THE ONES I AM WATCHING. 

$TWTR $AMZN $MSFT $GOOGL $TSM $AAPL $INTC $PYPL $BA $WM $CAT $MMM $KO $SPOT $TDOC $F $PINS $QCOM $ROKU $HOOD $MA $MCD $XOM https://t.co/1X0cGJaY2J",BA,The Boeing Company,major week earnings highlight one watch twtr amzn msft googl tsm aapl intc pypl cat mmm spot tdoc pin qcom roku hood mcd xom
2022-04-25 03:05:13+00:00,"Market Analysis &amp; Discussion for 04.25.22 

$ES $NQ $QQQ $AAPL $TGT $AMZN $AMD $NKE $FB $LMT $LULU $BA  $GOOG  $WMT $MSFT $NVDA $MCD $UPST $CRWD $TSLA $MDB

Watch it https://t.co/MPyieN4f3k https://t.co/mH0awbBhbT",BA,The Boeing Company,market analysis discussion qqq aapl tgt amzn amd nke lmt lulu goog wmt msft nvda mcd upst crwd tsla mdb watch
2022-04-24 17:28:13+00:00,"Nothing like a huge earnings week after last week's rodeo. 📈📉

$KO $UPS $MSFT $BA $F $FB $PYPL $PINS $TWTR $CAT $AAPL $AMZN $ROKU $XOM https://t.co/Xca6RE71e3",BA,The Boeing Company,nothing like huge earnings week last week's rodeo chart increase chart decrease ups msft pypl pin twtr cat aapl amzn roku xom
2022-04-24 16:01:00+00:00,"Earnings next week!

$KO
$ATVI
$AMP
$MSFT
$GOOGL
$V
$CNI
$PEP
$RTX
$GE
$EW
$WM
$GM
$WBD
$ENPH
$TECK
$FB
$TMUS
$QCOM
$PYPL
$AMT
$BA
$NOW
$CME
$CP
$F
$ALGN
$SPOT
$APPL
$AMZN
$MA
$LLY
$TMO
$MRK
$INTC
$MCD
$SNY
$CAT
$NOC
$ROKU
$XOM
$CVX
$AZN

And many more: https://t.co/lNGVHenXDO https://t.co/DOy1K9Ohvo",BA,The Boeing Company,earnings next week atvi amp msft googl cni pep rtx wbd enph teck tmus qcom pypl amt cme algn spot appl amzn lly tmo mrk intc mcd sny cat noc roku xom cvx azn many
2022-04-24 13:45:32+00:00,"💥This Week's Most Notable #Earnings:

*Mon: $KO $ATVI
*Tues: $MSFT $GOOGL $V $GM $UPS $PEP $CMG $GE $MMM $RTX
*Wed: $FB $PYPL $PINS $QCOM $BA $SPOT $TDOC $NOW $TMUS $HOG $HTZ
*Thurs: $AAPL $AMZN $TWTR $INTC $ROKU $HOOD $MA $CAT $MCD $DPZ $LUV $MRK
*Fri: $XOM $CVX $ABBV $AZN $BMY https://t.co/89C0QcJlXI",BA,The Boeing Company,collision week's notable earnings mon atvi tues msft googl ups pep cmg mmm rtx wed pypl pin qcom spot tdoc tmus hog htz thurs aapl amzn twtr intc roku hood cat mcd dpz luv mrk fri xom cvx abbv azn bmy
2022-04-24 05:44:59+00:00,"This next week has a ton of important companies sharing Q2 earnings results. Keep an eye out!

Monday - $KO

Tuesday - $MSFT, $GOOGL, $V, $UPS

Wednesday - $FB, $PYPL, $BA, $F, $PINS

Thursday - $AAPL, $AMZN, $TWTR, $CAT

Friday - $XOM, $CVX, $ABBV",BA,The Boeing Company,next week ton important company share earnings result keep eye monday tuesday msft googl ups wednesday pypl pin thursday aapl amzn twtr cat friday xom cvx abbv
2022-04-23 19:59:01+00:00,"💥BIG WEEK OF Q1 EARNINGS AHEAD 👀👀

*Mon: $KO
*Tues: $MSFT $GOOGL $V
*Wed: $FB $PYPL $PINS $SPOT $BA
*Thurs: $AAPL $AMZN $TWTR $HOOD $ROKU $INTC $MCD $CAT $MA 
*Fri: $XOM $CVX

$DIA $SPY $QQQ $IWM $VIX https://t.co/m6GRcEoEgE",BA,The Boeing Company,collision big week earnings ahead eye eye mon tues msft googl wed pypl pin spot thurs aapl amzn twtr hood roku intc mcd cat fri xom cvx dia spy qqq iwm vix
2022-04-23 14:23:33+00:00,"Week packed with earnings. 

On Watch: $KO $UPS $CMG $V $GM $GOOGL $GOOG $MSFT $BA $SPOT $FB $PYPL $QCOM $MCD $TWTR $MA $LUV $CAT $DPZ $INTC $ROKU $AMZN $AAPL $XOM $CVX https://t.co/BVxKzB9oOk",BA,The Boeing Company,week packed earnings watch ups cmg googl goog msft spot pypl qcom mcd twtr luv cat dpz intc roku amzn aapl xom cvx
2022-04-23 13:01:00+00:00,"Earnings next week!

$KO
$ATVI
$AMP
$MSFT
$GOOGL
$V
$CNI
$PEP
$RTX
$GE
$EW
$WM
$GM
$WBD
$ENPH
$TECK
$FB
$TMUS
$QCOM
$PYPL
$AMT
$BA
$NOW
$CME
$CP
$F
$ALGN
$SPOT
$APPL
$AMZN
$MA
$LLY
$TMO
$MRK
$INTC
$MCD
$SNY
$CAT
$NOC
$ROKU
$XOM
$CVX
$AZN

And many more: https://t.co/lNGVHeFz2o https://t.co/h1zhuXHMjo",BA,The Boeing Company,earnings next week atvi amp msft googl cni pep rtx wbd enph teck tmus qcom pypl amt cme algn spot appl amzn lly tmo mrk intc mcd sny cat noc roku xom cvx azn many
2022-04-23 11:22:41+00:00,"#earnings for the week 

https://t.co/lObOE0dgsr 

$FB $AAPL $MSFT $AMZN $PYPL $GOOGL $KO $UPS $ATVI $TWTR $XOM $BA $F $GE $SPOT $PEP $ROKU $MMM $CVX $QCOM $VLO $RTX $CL $INTC $JBLU $V $WM $CAT $NOK $LUV $GM $DHI $HOOD $ENPH $CVE $MA $ABBV $OTIS $PHG $CMG $MCD $MRK $DORM $X $ADM https://t.co/Q2N0mmLZyB",BA,The Boeing Company,earnings week aapl msft amzn pypl googl ups atvi twtr xom spot pep roku mmm cvx qcom vlo rtx intc jblu cat nok luv dhi hood enph cve abbv otis phg cmg mcd mrk dorm adm
2022-04-22 17:46:17+00:00,"Just tapped into my cash account and went shopping. For that port I bought. $AAPL, $NVDA, $TSLA, $FB, $NFLX, $GOOG, $CRM, $HD, $BA, $WYNN, $SHOP, $CMG and $COIN. All stocks that got beat up past weeks. Buy low, sell high. https://t.co/Sps3yEyf8H",BA,The Boeing Company,tapped cash account go shopping port bought aapl nvda tsla nflx goog crm wynn shop cmg coin stock get beat past week buy low sell high
2022-04-22 17:06:35+00:00,"Next week will be big..

APPLE, MICROSOFT, TWITTER, FACEBOOK, AMAZON 

Earnings:
April 26- $MSFT, $GM
April 27- $BA, $FB, $QCOM
April 28- $AAPL , $AMZN , $INTC, $TWTR
April 29- $ABBV , $HON",BA,The Boeing Company,next week big apple microsoft twitter facebook amazon earnings april msft april qcom april aapl amzn intc twtr april abbv hon
2022-04-20 18:37:31+00:00,"$NFLX $NVDA $FB All Big ones trading close to 200
$MSFT 270s
$AAPL $WMT 160/170s
$GOOGL $AMZN will be 150s in couple months after split
$BA in 200s $AMD 100 
All Retirement  Stocks becoming affordable on bright side for retirement funds
$AAPL in most retirement funds in world",BA,The Boeing Company,nflx nvda big one trading close msft aapl wmt googl amzn couple month split amd retirement stock become affordable bright side retirement fund aapl retirement fund world
2022-04-20 03:08:37+00:00,"Market Analysis &amp; Discussion for 04.20.22 
$ES $NQ $QQQ $AAPL $TGT $AMZN $AMD $SQ $FB $FDX $CCL $BA  $GOOG  $WMT $MSFT $NVDA $MCD $UPST $LULU $CRWD $TSLA

Watch it https://t.co/ZFZNNGwrUk https://t.co/5Tn0uTTOQb",BA,The Boeing Company,market analysis discussion qqq aapl tgt amzn amd fdx ccl goog wmt msft nvda mcd upst lulu crwd tsla watch
2022-04-20 01:41:41+00:00,"$AAL [19.59] Going to 26 
$BA [185] Going to 278 
$UAL [45.95] Going to 63 
$NCLH [22.18] going to 34

See this post in less than years time should age nice.",BA,The Boeing Company,aal go go ual go nclh go see post less year time age nice
2022-04-17 23:49:58+00:00,"Market Analysis &amp; Discussion for 04.18.22 

$ES $NQ $QQQ $AAPL $TGT $AMZN $BA $SQ $CAT $FDX $CCL $HD  $GOOG $NFLX  $WMT $MSFT $NVDA $MCD $UPST $LULU $TSLA

Watch it https://t.co/9N12rMOmkA https://t.co/8HqQe9YdXy",BA,The Boeing Company,market analysis discussion qqq aapl tgt amzn cat fdx ccl goog nflx wmt msft nvda mcd upst lulu tsla watch
2022-04-15 14:15:26+00:00,"#earningsseason  

https://t.co/lObOE0dgsr 

$TSLA $AAPL $AMD $FB $BAC $NFLX $MSFT $AMZN $PYPL $HAL $CLF $SCHW $XOM $GOOGL $JNJ $AAL $CL $SNAP $BK $T $SOFI $TWTR $UPS $LMT $F $INTC $NUE $UPST $BA $IBM $PG $AA $VZ $SQ $SHOP $JBHT $CVX $ASML $UAL $ROKU $QCOM $DIS $PFE $SYF $KO $SI https://t.co/YtataqXsBh",BA,The Boeing Company,earningsseason tsla aapl amd bac nflx msft amzn pypl hal clf schw xom googl jnj aal snap sofi twtr ups lmt intc nue upst ibm shop jbht cvx asml ual roku qcom dis pfe syf
2022-04-14 03:19:34+00:00,"Market Analysis &amp; Discussion for 04.14.22 
$ES $QQQ $AAPL $AMD $AMZN $BA $ROKU $CAT $SNOW $CCL $HD  $GOOGL $NFLX  $WMT $MSFT $NVDA $DDOG $TWLO $LULU $TSLA

Watch it https://t.co/2UADHijIqv
Share your feedback !! https://t.co/Itb1W7kRRW",BA,The Boeing Company,market analysis discussion qqq aapl amd amzn roku cat snow ccl googl nflx wmt msft nvda ddog twlo lulu tsla watch share feedback
2022-04-13 03:22:16+00:00,"Market Analysis &amp; Discussion for 04.13.22 
$ES $QQQ $AAPL $AMD $AMZN $BA $ROKU $CAT $SNOW $CCL $HD  $GOOGL $NFLX  $MCD $MSFT $NVDA $FDX $TWLO $LULU $TSLA

Watch it https://t.co/wA1qp5T6nb https://t.co/F5IDiRSId5",BA,The Boeing Company,market analysis discussion qqq aapl amd amzn roku cat snow ccl googl nflx mcd msft nvda fdx twlo lulu tsla watch
2022-04-12 23:57:14+00:00,"💸Watchlist for 4/13/22💸
- $TSLA 
📈Calls Over 1000
📉Puts Under 975
- $QQQ
📈Calls Over 342
📉Puts Under 337
- $BA
📈Calls Over 178.50
📉Puts Under 175
- $MSFT 
📈Calls Over 284.50 
📉Puts Under 280.49
Hope you guys enjoy and Bank ✔️",BA,The Boeing Company,money wing watchlist money wing tsla chart increase call chart decrease ut qqq chart increase call chart decrease ut chart increase call chart decrease ut msft chart increase call chart decrease ut hope guy enjoy bank check mark
2022-04-12 20:53:24+00:00,"4/13 Watchlist 🔮

$ARKK 62c &gt; 60.55 | 57p &lt; 59.15
$TWTR 46c &gt; 45.10 | 43p &lt; 43.90
$RIVN 40c &gt; 39.00 | 35p &lt; 37.15
$AMD 98c &gt; 96.20 | 92p &lt; 94.10
$BA 180c &gt; 178.30 | 172.5p &lt; 174.70

Remember it's a short week! Playing closer to ATM on weeklies.",BA,The Boeing Company,watchlist crystal ball arkk twtr rivn amd remember short week play closer atm weekly
2022-04-12 18:48:41+00:00,"Pentagon invites top 8 U.S. arms makers to Wednesday meeting to discuss weapons for Ukraine.

$LMT $GD $BA $NOC $RTX",BA,The Boeing Company,pentagon invite top arm maker wednesday meeting discus weapon ukraine lmt noc rtx
2022-04-12 03:13:13+00:00,Reviewing Boeing stock $BA on the way home. https://t.co/uqKjYytpt3,BA,The Boeing Company,review boeing stock way home
2022-04-11 18:52:09+00:00,"Reasons I avoid trading $BABA. 

1. It's $BA, twice.

Thank you for coming to my Ted Talk.",BA,The Boeing Company,reason avoid trading baba twice thank come ted talk
2022-04-10 22:03:03+00:00,"$TSLA - Above 1051 - Trade Idea 💡 -  April 14 1120C
$TSLA - Below 1020 - Trade Idea 💡 -  April 14 950P

Closed at 1025.49

 Under 988 can pull back to 945, 915

Calls can work above 1051 
-
$AAPL $CRWD $AMD $AMZN $BA $FB $LCID $MSFT $ES_F $NIO $MRNA $NVDA $ROKU $UPST $SPX $SPY https://t.co/Xg9VzTeAyl",BA,The Boeing Company,tsla trade idea light bulb april tsla trade idea light bulb april close pull back call work aapl crwd amd amzn lcid msft es_f nio mrna nvda roku upst spx spy
2022-04-09 21:59:23+00:00,"Grab a drink! 🥃

It's time for some CHART REQUESTS!🐼
 
-Limit 1 per person
-No penny stocks
-Will do as many as I can b/t tonight/ tmw

Please Like &amp; Retweet! Thank you

$SPY $AMZN $AAPL $BA $NFLX $GOOGL $SHOP $TSLA $AMD $ROKU $NVDA $FB $TTD $PYPL $DOCU $CCIV $ETSY $SQ $MSFT",BA,The Boeing Company,grab drink tumbler glass time chart request anda limit per person penny stock many tonight tmw please like retweet thank spy amzn aapl nflx googl shop tsla amd roku nvda ttd pypl docu cciv etsy msft
2022-04-09 21:21:13+00:00,"April performance on every #alert I sent with real time entries and exits. Goal is to do entire month with 0 losses!

Find out at @GAAoptionsVIP

$aapl $nvda $ba $msft $spy $tsla $hd

50 retweets &amp; I’ll give away 2 free monthly members to my VIP account to those that comment “💰” https://t.co/EZDPCKy7W9",BA,The Boeing Company,april performance every alert sent real time entry exit goal entire month loss find aapl nvda msft spy tsla retweets give away free monthly member vip account comment money bag
2022-04-09 17:29:05+00:00,"Here’s a list of some dividend stocks in the industrial sector💰

$WM Waste Management
$CAT Caterpillar Inc.
$UNP Union Pacific
$RTX Raytheon Technologies
$HON Honeywell
$BA Boeing
$DE Deere &amp; Co.
$LMT Lockheed Martin
$MMM 3M
$EMR Emerson Electric

Are you holding any of these?",BA,The Boeing Company,list dividend stock industrial sector money bag waste management cat caterpillar inc unp union pacific rtx raytheon technology hon honeywell boeing deere lmt lockheed martin mmm emr emerson electric hold
2022-04-08 02:36:21+00:00,"💸Watchlist for 4/8/22💸
$BA
📈Calls Over 180
📉Puts Under 175
$AMD 
📈Calls Over 106.55
📉Puts Under 100
$QQQ
📈Calls over 357
📉Puts Under 350.50
$MSFT 
📉Puts Under 300
💸Like this tweet for some Live Trade Ideas Tomorrow 💸",BA,The Boeing Company,money wing watchlist money wing chart increase call chart decrease ut amd chart increase call chart decrease ut qqq chart increase call chart decrease ut msft chart decrease ut money wing like tweet live trade idea tomorrow money wing
2022-04-06 12:12:52+00:00,$BA and $GOOGL announce partnership.,BA,The Boeing Company,googl announce partnership
2022-04-05 03:03:26+00:00,"Market Analysis &amp; Discussion for 04.05.22 

$ES $QQQ $AAPL $AMD $AMZN $BA $BABA $TWTR $ROKU $FB $SE $GOOGL $MARA $SNOW $MSFT $NVDA $UPST $SHOP $OKTA $TSLA

Watch it https://t.co/p53gLZkuD9 https://t.co/zsiF6YuUfk",BA,The Boeing Company,market analysis discussion qqq aapl amd amzn baba twtr roku googl mara snow msft nvda upst shop okta tsla watch
